Origin City,Destination City,Routing,Segment Count,Distance,CO2 Emission,Air Expense,Road Distance,Origin Country,Destination Country,Travel Type,Train_CO2 Emission,Regular Taxi CO2 Emission,Black Cab CO2 Emission,Coach Bus CO2 Emission,Projected_Transport,Projected_CO2,CO2_Savings,CO2_Savings_Percent
Birmingham,Frankfurt,Birmingham - Frankfurt,2,1530.56,376.32,671.41,966.653,United Kingdom,Deutschland,International rail,4.310305727,143.659135595,197.22137832500002,26.274595193,Train,4.310305727,372.009694273,98.85461688802083
London,Frankfurt,London - Frankfurt,2,1308.3,321.67,274.67,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,318.197620635,98.92051501072527
Edinburgh,Cardiff,Edinburgh - Cardiff,2,1012.95,249.05,305.17,629.914,United Kingdom,United Kingdom,International rail,2.808786526,93.61466911,128.51820385,17.121692434,Train,2.808786526,246.241213474,98.87219974864485
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,377.28,666.8,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,372.37959913099996,98.7011236034245
London,La Rochelle,London - La Rochelle,2,1119.0,275.13,115.0,869.264,United Kingdom,France,International rail,3.8760481760000003,129.18566936,177.35158760000002,23.627464784,Train,3.8760481760000003,271.253951824,98.5911939170574
London,La Rochelle,London - La Rochelle,2,1119.0,275.13,224.9,869.264,United Kingdom,France,International rail,3.8760481760000003,129.18566936,177.35158760000002,23.627464784,Train,3.8760481760000003,271.253951824,98.5911939170574
London,Frankfurt,London - Frankfurt,2,1308.3,321.67,468.77,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,318.197620635,98.92051501072527
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,377.28,616.8,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,372.37959913099996,98.7011236034245
London,Frankfurt,London - Frankfurt,2,1241.76,305.31,979.16,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,301.837620635,98.86267093609774
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,251.53,858.5,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,246.629599131,98.05176286367431
Edinburgh,Cardiff,Edinburgh - Cardiff,2,1012.95,249.05,301.17,629.914,United Kingdom,United Kingdom,International rail,2.808786526,93.61466911,128.51820385,17.121692434,Train,2.808786526,246.241213474,98.87219974864485
London,Frankfurt,London - Frankfurt,2,1308.3,321.67,325.97,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,318.197620635,98.92051501072527
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,251.53,883.27,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,246.629599131,98.05176286367431
London,Frankfurt,London - Frankfurt,2,1241.76,305.31,251.56,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,301.837620635,98.86267093609774
Bristol,Frankfurt,Bristol - Frankfurt,2,1615.33,243.95,356.03,964.061,United Kingdom,Deutschland,International rail,4.298747999000001,143.273925515,196.692545525,26.204142041,Train,4.298747999000001,239.651252001,98.23785693830703
Edinburgh,London,Edinburgh - London,2,1068.03,262.6,131.1,637.709,United Kingdom,United Kingdom,International rail,2.8435444309999998,94.77312303499998,130.108578725,17.333568329,Train,2.8435444309999998,259.756455569,98.917157490099
Birmingham,Frankfurt,Birmingham - Frankfurt,2,1530.56,376.32,291.24,966.653,United Kingdom,Deutschland,International rail,4.310305727,143.659135595,197.22137832500002,26.274595193,Train,4.310305727,372.009694273,98.85461688802083
Glasgow,Bristol,Glasgow - Bristol,2,1022.85,251.49,77.98,597.05,United Kingdom,United Kingdom,International rail,2.66224595,88.73058574999999,121.81312625,16.22841605,Train,2.66224595,248.82775405,98.94141081156307
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,251.53,652.8,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,246.629599131,98.05176286367431
Glasgow,Bristol,Glasgow - Bristol,2,1022.85,251.49,71.98,597.05,United Kingdom,United Kingdom,International rail,2.66224595,88.73058574999999,121.81312625,16.22841605,Train,2.66224595,248.82775405,98.94141081156307
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,377.28,665.5,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,372.37959913099996,98.7011236034245
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,377.28,616.8,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,372.37959913099996,98.7011236034245
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,314.41,983.4,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,309.509599131,98.44139789796762
Manchester,Paris,Manchester - Paris,2,1182.04,290.63,149.4,800.561,United Kingdom,France,International rail,3.5697014990000002,118.975373015,163.334458025,21.760048541,Train,3.5697014990000002,287.060298501,98.77173674465814
Frankfurt,Cardiff,Frankfurt - Cardiff,2,931.3,228.98,669.7,1014.117,Deutschland,United Kingdom,International rail,4.521947703,150.712997955,206.905220925,27.564714177,Train,4.521947703,224.458052297,98.02517787448686
Frankfurt,Cardiff,Frankfurt - Cardiff,2,931.3,228.98,531.5,1014.117,Deutschland,United Kingdom,International rail,4.521947703,150.712997955,206.905220925,27.564714177,Train,4.521947703,224.458052297,98.02517787448686
Glasgow,London,Glasgow - London,2,1109.97,272.91,292.89,648.939,United Kingdom,United Kingdom,International rail,2.8936190010000002,96.44206948499999,132.399779475,17.638810959,Train,2.8936190010000002,270.01638099900003,98.93971675607344
London,Frankfurt,London - Frankfurt,2,1308.3,321.67,525.07,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,318.197620635,98.92051501072527
London,Frankfurt,London - Frankfurt,2,1308.3,321.67,458.87,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,318.197620635,98.92051501072527
Lyon,Frankfurt,Lyon - Frankfurt,2,1099.61,270.36,243.5,695.233,France,Deutschland,International rail,3.100043947,103.32205229499999,141.844912825,18.897128173,Train,3.100043947,267.259956053,98.85336442262168
London,Toronto,London - Toronto,2,11490.65,1699.12,462.42,,United Kingdom,Canada,International rail,,,,,Train,,,
London,Frankfurt,London - Frankfurt,2,1308.3,321.67,428.37,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,318.197620635,98.92051501072527
London,Frankfurt,London - Frankfurt,2,1241.76,305.31,312.26,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,301.837620635,98.86267093609774
Edinburgh,Frankfurt,Edinburgh - Frankfurt,2,2064.34,467.62,847.95,1400.205,United Kingdom,Deutschland,International rail,6.243514095,208.09146607499997,285.676825125,38.058972104999995,Train,6.243514095,461.376485905,98.66483168063812
Birmingham,Frankfurt,Birmingham - Frankfurt,2,1530.56,376.32,506.81,966.653,United Kingdom,Deutschland,International rail,4.310305727,143.659135595,197.22137832500002,26.274595193,Train,4.310305727,372.009694273,98.85461688802083
Edinburgh,Frankfurt,Edinburgh - Frankfurt,2,2064.34,467.62,611.55,1400.205,United Kingdom,Deutschland,International rail,6.243514095,208.09146607499997,285.676825125,38.058972104999995,Train,6.243514095,461.376485905,98.66483168063812
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,251.53,544.2,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,246.629599131,98.05176286367431
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,251.53,859.8,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,246.629599131,98.05176286367431
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,251.53,668.1,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,246.629599131,98.05176286367431
Glasgow,Frankfurt,Glasgow - Frankfurt,2,2166.39,327.17,383.99,1402.91,United Kingdom,Deutschland,International rail,6.255575690000001,208.49346965,286.22871275000006,38.132496710000005,Train,6.255575690000001,320.91442431,98.08797393098389
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,377.28,617.1,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,372.37959913099996,98.7011236034245
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,251.53,859.8,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,246.629599131,98.05176286367431
Manchester,Paris,Manchester - Paris,2,1182.04,290.63,369.8,800.561,United Kingdom,France,International rail,3.5697014990000002,118.975373015,163.334458025,21.760048541,Train,3.5697014990000002,287.060298501,98.77173674465814
London,Frankfurt,London - Frankfurt,2,1308.3,321.67,545.87,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,318.197620635,98.92051501072527
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,251.53,794.8,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,246.629599131,98.05176286367431
Edinburgh,Frankfurt,Edinburgh - Frankfurt,2,2064.34,467.62,561.55,1400.205,United Kingdom,Deutschland,International rail,6.243514095,208.09146607499997,285.676825125,38.058972104999995,Train,6.243514095,461.376485905,98.66483168063812
Edinburgh,Frankfurt,Edinburgh - Frankfurt,2,2064.34,311.76,433.75,1400.205,United Kingdom,Deutschland,International rail,6.243514095,208.09146607499997,285.676825125,38.058972104999995,Train,6.243514095,305.51648590499997,97.99733317455734
London,Frankfurt,London - Frankfurt,2,1308.3,321.67,373.37,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,318.197620635,98.92051501072527
London,Frankfurt,London - Frankfurt,2,1308.3,321.67,565.87,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,318.197620635,98.92051501072527
Birmingham,Frankfurt,Birmingham - Frankfurt,2,1530.56,376.32,446.91,966.653,United Kingdom,Deutschland,International rail,4.310305727,143.659135595,197.22137832500002,26.274595193,Train,4.310305727,372.009694273,98.85461688802083
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,251.53,735.6,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,246.629599131,98.05176286367431
Edinburgh,Frankfurt,Edinburgh - Frankfurt,2,2064.34,311.76,724.05,1400.205,United Kingdom,Deutschland,International rail,6.243514095,208.09146607499997,285.676825125,38.058972104999995,Train,6.243514095,305.51648590499997,97.99733317455734
Ljubljana,London,Ljubljana - London,2,2495.96,376.94,161.05,1555.635,Slovenija,United Kingdom,International rail,6.936576465000001,231.190695525,317.38843087500004,42.283714935,Train,6.936576465000001,370.003423535,98.15976641773227
Glasgow,London,Glasgow - London,2,1109.97,272.91,127.89,648.939,United Kingdom,United Kingdom,International rail,2.8936190010000002,96.44206948499999,132.399779475,17.638810959,Train,2.8936190010000002,270.01638099900003,98.93971675607344
London,Frankfurt,London - Frankfurt,2,1241.76,305.31,361.36,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,301.837620635,98.86267093609774
London,Frankfurt,London - Frankfurt,2,1308.3,321.67,505.97,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,318.197620635,98.92051501072527
Edinburgh,Frankfurt,Edinburgh - Frankfurt,2,2064.34,467.62,609.45,1400.205,United Kingdom,Deutschland,International rail,6.243514095,208.09146607499997,285.676825125,38.058972104999995,Train,6.243514095,461.376485905,98.66483168063812
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,251.53,394.8,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,246.629599131,98.05176286367431
Edinburgh,Frankfurt,Edinburgh - Frankfurt,2,2064.34,311.76,363.95,1400.205,United Kingdom,Deutschland,International rail,6.243514095,208.09146607499997,285.676825125,38.058972104999995,Train,6.243514095,305.51648590499997,97.99733317455734
Birmingham,Frankfurt,Birmingham - Frankfurt,2,1530.56,376.32,284.51,966.653,United Kingdom,Deutschland,International rail,4.310305727,143.659135595,197.22137832500002,26.274595193,Train,4.310305727,372.009694273,98.85461688802083
London,Frankfurt,London - Frankfurt,2,1308.3,321.67,567.77,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,318.197620635,98.92051501072527
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,251.53,427.1,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,246.629599131,98.05176286367431
Frankfurt,Newcastle,Frankfurt - Newcastle,2,1059.9,260.6,164.12,1208.104,Deutschland,United Kingdom,International rail,5.386935736000001,179.54237596000002,246.48341860000002,32.837474824000005,Train,5.386935736000001,255.21306426400002,97.93287193553338
London,Belfast,London - Belfast,2,993.41,244.25,134.98,760.791,United Kingdom,United Kingdom,International rail,3.3923670690000005,113.064954465,155.22038377500002,20.679060171000003,Train,3.3923670690000005,240.857632931,98.6111086718526
Glasgow,Frankfurt,Glasgow - Frankfurt,2,2166.39,327.17,450.79,1402.91,United Kingdom,Deutschland,International rail,6.255575690000001,208.49346965,286.22871275000006,38.132496710000005,Train,6.255575690000001,320.91442431,98.08797393098389
London,Frankfurt,London - Frankfurt,2,1308.3,321.67,546.17,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,318.197620635,98.92051501072527
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,314.41,812.7,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,309.509599131,98.44139789796762
Birmingham,Frankfurt,Birmingham - Frankfurt,2,1530.56,376.32,425.11,966.653,United Kingdom,Deutschland,International rail,4.310305727,143.659135595,197.22137832500002,26.274595193,Train,4.310305727,372.009694273,98.85461688802083
London,Lyon,London - Lyon,2,1515.94,372.72,420.77,941.697,United Kingdom,France,International rail,4.199026923,139.950299655,192.12973042500002,25.596266157,Train,4.199026923,368.520973077,98.8734098188989
London,Frankfurt,London - Frankfurt,2,1308.3,321.67,333.87,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,318.197620635,98.92051501072527
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,251.53,285.0,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,246.629599131,98.05176286367431
Frankfurt,Newcastle,Frankfurt - Newcastle,2,889.23,218.64,193.4,1208.104,Deutschland,United Kingdom,International rail,5.386935736000001,179.54237596000002,246.48341860000002,32.837474824000005,Train,5.386935736000001,213.253064264,97.53616184778632
